Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Magnitude	 Phase
4.2296875000000e+002	        1.808991	        136.3174
4.2312500000000e+002	        1.704162	        130.8983
4.2328125000000e+002	        1.696829	        134.8612
4.2343750000000e+002	        1.805118	        134.3471
4.2359375000000e+002	        1.777446	        135.6973
4.2375000000000e+002	        1.880742	        129.7628
4.2390625000000e+002	        1.786966	        131.9829
4.2406250000000e+002	        1.831768	        132.6762
4.2421875000000e+002	        1.733523	        129.4917
4.2437500000000e+002	        1.648386	        132.4928
4.2453125000000e+002	        1.618383	        132.6562
4.2468750000000e+002	         1.67479	        134.0391
4.2484375000000e+002	        1.695966	        131.7122
4.2500000000000e+002	        1.630943	        132.4175
4.2515625000000e+002	        1.752375	        135.8354
4.2531250000000e+002	        1.707964	        135.8028
4.2546875000000e+002	        1.807684	        134.5614
4.2562500000000e+002	        1.810303	        133.6822
4.2578125000000e+002	        1.723464	        131.8683
4.2593750000000e+002	        1.685266	        134.6732
4.2609375000000e+002	         1.68205	        130.3269
4.2625000000000e+002	        1.714633	          133.85
4.2640625000000e+002	        1.799271	        133.3192
4.2656250000000e+002	        1.731495	        132.2133
4.2671875000000e+002	        1.739562	        133.8812
4.2687500000000e+002	         1.68788	        132.5429
4.2703125000000e+002	        1.706989	        134.6846
4.2718750000000e+002	        1.797579	        135.7611
4.2734375000000e+002	        1.721025	        132.9633
4.2750000000000e+002	        1.762001	        131.9205
4.2765625000000e+002	        1.781582	        130.7922
4.2781250000000e+002	        1.553201	        127.2941
4.2796875000000e+002	        1.682291	         135.642
4.2812500000000e+002	         1.79885	        130.4241
4.2828125000000e+002	        1.607513	        131.0414
4.2843750000000e+002	        1.796639	        134.0064
4.2859375000000e+002	        1.688503	         132.656
4.2875000000000e+002	        1.681101	         131.137
4.2890625000000e+002	        1.654882	        129.7935
4.2906250000000e+002	        1.594137	        131.6998
4.2921875000000e+002	        1.664205	        136.2361
4.2937500000000e+002	         1.68353	        132.5594
4.2953125000000e+002	        1.648393	         135.653
4.2968750000000e+002	        1.659423	        134.5546
4.2984375000000e+002	        1.708966	        131.1019
4.3000000000000e+002	        1.727672	         132.134
4.3015625000000e+002	         1.68984	        133.0218
4.3031250000000e+002	        1.642145	         132.616
4.3046875000000e+002	        1.677337	        131.6995
4.3062500000000e+002	        1.577314	        133.7803
4.3078125000000e+002	        1.645426	        130.7184
4.3093750000000e+002	        1.659932	        131.7202
4.3109375000000e+002	        1.680298	        131.0387
4.3125000000000e+002	        1.393566	        150.0541
4.3140625000000e+002	        1.747968	        136.0732
4.3156250000000e+002	         1.77003	        133.6561
4.3171875000000e+002	        1.792918	        131.2018
4.3187500000000e+002	        1.694249	         133.996
4.3203125000000e+002	         1.69373	        129.6178
4.3218750000000e+002	        1.745351	        133.2673
4.3234375000000e+002	         1.77281	        135.4957
4.3250000000000e+002	        1.839755	         135.688
4.3265625000000e+002	        1.789543	        131.4238
4.3281250000000e+002	        1.722299	        135.2248
4.3296875000000e+002	        1.844485	        132.1898
4.3312500000000e+002	        1.674553	        131.9473
4.3328125000000e+002	        1.787208	        137.0138
4.3343750000000e+002	        1.877074	        134.4225
4.3359375000000e+002	        1.718164	        130.8059
4.3375000000000e+002	        1.724435	        133.4407
4.3390625000000e+002	        1.755591	        134.4409
4.3406250000000e+002	        1.804553	        136.4853
4.3421875000000e+002	        1.879165	        133.2832
4.3437500000000e+002	        1.826392	        134.7923
4.3453125000000e+002	        1.758777	         136.218
4.3468750000000e+002	        1.736368	        137.5533
4.3484375000000e+002	        1.691292	        135.8154
4.3500000000000e+002	        1.704099	        134.3951
4.3515625000000e+002	        1.820126	        131.2148
4.3531250000000e+002	        1.759417	        135.7409
4.3546875000000e+002	        1.797081	        135.1789
4.3562500000000e+002	        1.743672	        135.6157
4.3578125000000e+002	        1.728485	        136.0487
4.3593750000000e+002	        1.758919	        137.8949
4.3609375000000e+002	        1.736172	         138.938
4.3625000000000e+002	        1.807286	        138.7898
4.3640625000000e+002	        1.815885	        135.6467
4.3656250000000e+002	        1.721844	        135.5672
4.3671875000000e+002	        1.757488	        135.7577
4.3687500000000e+002	         1.75204	        134.7343
4.3703125000000e+002	        1.639533	        139.7566
4.3718750000000e+002	        1.805721	        137.3898
4.3734375000000e+002	        1.704644	         133.974
4.3750000000000e+002	        1.773846	        133.1009
4.3765625000000e+002	        1.779174	        137.4953
4.3781250000000e+002	        1.708432	        137.5528
4.3796875000000e+002	        1.765863	        138.3164
4.3812500000000e+002	        1.791497	        138.8576
4.3828125000000e+002	        1.744012	        135.1809
4.3843750000000e+002	        1.714224	        134.8018
4.3859375000000e+002	        1.838667	        133.6398
4.3875000000000e+002	        1.783919	        139.1386
4.3890625000000e+002	        1.830368	        134.8555
4.3906250000000e+002	        1.694269	        135.6901
4.3921875000000e+002	        1.722797	        135.6748
4.3937500000000e+002	        1.791496	        134.6089
4.3953125000000e+002	        1.761047	        136.9388
4.3968750000000e+002	         1.71027	        136.5415
4.3984375000000e+002	        1.730239	        137.3553
4.4000000000000e+002	        1.727247	        135.7816
4.4015625000000e+002	        1.707211	        138.5995
4.4031250000000e+002	        1.739429	        137.4507
4.4046875000000e+002	        1.767328	        136.8057
4.4062500000000e+002	        1.767915	        133.0059
4.4078125000000e+002	        1.781318	         135.656
4.4093750000000e+002	        1.776144	        135.5741
4.4109375000000e+002	        1.812447	        137.0609
4.4125000000000e+002	        1.849299	        134.9071
4.4140625000000e+002	        1.861221	        133.7923
4.4156250000000e+002	        1.870952	        132.7089
4.4171875000000e+002	        1.804919	        132.1731
4.4187500000000e+002	        1.769163	        134.4851
4.4203125000000e+002	        1.722186	        133.8747
4.4218750000000e+002	        1.841427	        134.8204
4.4234375000000e+002	        1.942163	        133.2427
4.4250000000000e+002	        1.844016	        132.1276
4.4265625000000e+002	        1.816004	         137.129
4.4281250000000e+002	        1.906052	        135.0605
4.4296875000000e+002	        1.822525	        135.8446
4.4312500000000e+002	        1.956021	        135.6789
4.4328125000000e+002	        1.907459	        134.6126
4.4343750000000e+002	        1.872314	        137.2983
4.4359375000000e+002	        1.906745	        135.9413
4.4375000000000e+002	        2.150242	        135.9801
4.4390625000000e+002	        1.886817	        134.4313
4.4406250000000e+002	        1.903132	        135.4554
4.4421875000000e+002	        1.938147	        137.4603
4.4437500000000e+002	        1.945462	          136.04
4.4453125000000e+002	        1.945395	        136.0151
4.4468750000000e+002	        1.819131	        136.8103
4.4484375000000e+002	        1.884707	        138.5278
4.4500000000000e+002	        1.924256	        138.9726
4.4515625000000e+002	        1.948297	        140.5196
4.4531250000000e+002	        1.788038	        138.5004
4.4546875000000e+002	         1.96343	        142.8608
4.4562500000000e+002	        1.868545	         140.581
4.4578125000000e+002	        1.915939	        139.5598
4.4593750000000e+002	        1.887527	        138.6863
4.4609375000000e+002	        1.801265	        138.5911
4.4625000000000e+002	        1.854011	        141.3034
4.4640625000000e+002	        1.822897	        142.5747
4.4656250000000e+002	        1.932924	        143.1595
4.4671875000000e+002	         1.79376	        143.1801
4.4687500000000e+002	        1.896896	        142.8751
4.4703125000000e+002	         1.81909	        142.8294
4.4718750000000e+002	        1.922583	        148.4272
4.4734375000000e+002	        1.899135	        142.4586
4.4750000000000e+002	        1.935484	        143.3234
4.4765625000000e+002	        1.881374	         142.021
4.4781250000000e+002	         1.84699	         142.845
4.4796875000000e+002	        1.835134	        144.1855
4.4812500000000e+002	        1.747471	        142.0643
4.4828125000000e+002	        1.674383	        142.7826
4.4843750000000e+002	        1.602151	        145.6158
4.4859375000000e+002	        1.670197	        143.2739
4.4875000000000e+002	        1.567599	        147.3119
4.4890625000000e+002	         1.64665	        146.7173
4.4906250000000e+002	        1.592993	        144.9324
4.4921875000000e+002	        1.641662	        145.8196
4.4937500000000e+002	        1.534994	        142.2568
4.4953125000000e+002	        1.494227	          142.44
4.4968750000000e+002	        1.319061	        142.8047
4.4984375000000e+002	         1.35686	        137.6065
4.5000000000000e+002	        1.160931	        157.6172
4.5015625000000e+002	        1.065966	        128.8487
4.5031250000000e+002	       0.6180553	        99.60949
4.5046875000000e+002	        1.505581	        1.279311
4.5062500000000e+002	        4.135625	       -167.4352
4.5078125000000e+002	        7.908446	        148.1989
4.5093750000000e+002	        1.401008	        153.9763
4.5109375000000e+002	        2.008364	        163.1305
4.5125000000000e+002	        2.151075	        160.5481
4.5140625000000e+002	        2.112803	        157.1151
4.5156250000000e+002	         1.98055	        152.7905
4.5171875000000e+002	        1.919254	        151.8547
4.5187500000000e+002	        1.893974	        152.8747
4.5203125000000e+002	         1.82246	         148.993
4.5218750000000e+002	        1.915179	        150.2642
4.5234375000000e+002	        1.758663	        149.3179
4.5250000000000e+002	         1.85943	        150.7602
4.5265625000000e+002	        1.833465	        146.9973
4.5281250000000e+002	        1.910285	         145.077
4.5296875000000e+002	        1.868297	        144.7024
4.5312500000000e+002	        1.882376	        144.8135
4.5328125000000e+002	         1.70075	        141.9921
4.5343750000000e+002	        1.730146	        141.6175
4.5359375000000e+002	        1.736178	        148.0117
4.5375000000000e+002	        1.847744	        141.6822
4.5390625000000e+002	        1.842826	        141.9835
4.5406250000000e+002	        1.735399	         142.321
4.5421875000000e+002	        1.826995	        140.9786
4.5437500000000e+002	        1.901505	        142.5246
4.5453125000000e+002	        1.740366	        140.6684
4.5468750000000e+002	        1.831273	        143.1653
4.5484375000000e+002	        1.906537	        140.4973
4.5500000000000e+002	        1.917592	        140.0219
4.5515625000000e+002	        1.925926	        138.8615
4.5531250000000e+002	        1.915314	        137.0854
4.5546875000000e+002	        1.869113	        140.2026
4.5562500000000e+002	        1.920263	        137.0064
4.5578125000000e+002	         1.89764	        137.6799
4.5593750000000e+002	        1.909062	        138.2403
4.5609375000000e+002	          1.9899	         137.045
4.5625000000000e+002	         2.01343	        131.1337
4.5640625000000e+002	        1.936973	         136.781
4.5656250000000e+002	        1.911359	        136.6245
4.5671875000000e+002	        1.917072	        137.8567
4.5687500000000e+002	         1.87111	        137.3992
4.5703125000000e+002	        2.010536	        137.6927
4.5718750000000e+002	        1.985352	        136.9396
4.5734375000000e+002	        1.976033	        139.8076
4.5750000000000e+002	        1.958322	        138.6053
4.5765625000000e+002	        1.987317	        138.1499
4.5781250000000e+002	        1.917882	         137.915
4.5796875000000e+002	        1.992858	        137.9293
4.5812500000000e+002	        1.888989	         139.924
4.5828125000000e+002	        2.043325	         143.109
4.5843750000000e+002	        1.953268	        139.9618
4.5859375000000e+002	        2.040807	        143.4765
4.5875000000000e+002	        1.991529	        142.2347
4.5890625000000e+002	        2.056456	        142.9545
4.5906250000000e+002	        1.983141	        144.2225
4.5921875000000e+002	        2.092945	        146.3998
4.5937500000000e+002	        2.005027	        140.9916
4.5953125000000e+002	        2.080381	        142.9055
4.5968750000000e+002	        2.050851	        143.4219
4.5984375000000e+002	        2.028789	         141.826
4.6000000000000e+002	        2.054956	        144.2326
4.6015625000000e+002	        2.063784	        145.5884
4.6031250000000e+002	        2.088263	        143.4743
4.6046875000000e+002	        2.037661	        141.6088
4.6062500000000e+002	        2.090042	        145.4933
4.6078125000000e+002	        1.923789	        145.6551
4.6093750000000e+002	        2.137744	        141.8275
4.6109375000000e+002	        2.066244	        143.5114
4.6125000000000e+002	        2.016462	        145.5181
4.6140625000000e+002	        2.017248	        145.2258
4.6156250000000e+002	        2.052609	        144.2013
4.6171875000000e+002	        1.976546	        144.3407
4.6187500000000e+002	        2.015577	         146.851
4.6203125000000e+002	        2.017142	        144.8212
4.6218750000000e+002	        2.043442	        144.1003
4.6234375000000e+002	        2.060066	        143.9319
4.6250000000000e+002	        2.265627	        133.6393
4.6265625000000e+002	        1.923782	        146.1924
4.6281250000000e+002	        1.904865	        143.1362
4.6296875000000e+002	        1.942114	        145.0996
4.6312500000000e+002	        1.924215	        145.8402
4.6328125000000e+002	        2.058074	        142.6547
4.6343750000000e+002	        1.974033	          144.98
4.6359375000000e+002	        1.906395	        141.0203
4.6375000000000e+002	        1.906646	        147.6857
4.6390625000000e+002	        2.022706	        145.2162
4.6406250000000e+002	        2.016066	        143.9991
4.6421875000000e+002	        1.885808	        143.9312
4.6437500000000e+002	        1.939356	        142.5747
4.6453125000000e+002	        1.892345	        146.4579
4.6468750000000e+002	        2.019931	        145.7337
4.6484375000000e+002	        2.043527	        143.4784
4.6500000000000e+002	        1.902757	        143.8896
4.6515625000000e+002	        2.014759	        144.0981
4.6531250000000e+002	        1.954519	        145.9985
4.6546875000000e+002	        2.092261	        144.4968
4.6562500000000e+002	        2.077157	        145.1289
4.6578125000000e+002	         1.95614	        141.9253
4.6593750000000e+002	        2.041017	        146.3265
4.6609375000000e+002	        2.080688	        143.8274
4.6625000000000e+002	        2.033955	        143.2348
4.6640625000000e+002	        2.036422	        144.9558
4.6656250000000e+002	        2.056068	        143.8724
4.6671875000000e+002	        2.048306	        143.9803
4.6687500000000e+002	        2.020424	        144.7134
4.6703125000000e+002	        2.104932	        143.0411
4.6718750000000e+002	        2.087923	        143.3323
4.6734375000000e+002	        2.085734	        141.8582
4.6750000000000e+002	        2.068125	        143.5496
4.6765625000000e+002	        2.113891	        143.0306
4.6781250000000e+002	        2.134581	        145.8134
4.6796875000000e+002	        2.025636	        145.0663
4.6812500000000e+002	        2.152541	        142.5287
4.6828125000000e+002	        2.110674	        143.9823
4.6843750000000e+002	        2.093672	        145.4206
4.6859375000000e+002	        2.091642	        144.0965
4.6875000000000e+002	        2.019792	        150.5347
4.6890625000000e+002	        2.175442	        145.6162
4.6906250000000e+002	        2.144328	        144.2297
4.6921875000000e+002	        2.150071	        146.8251
4.6937500000000e+002	        2.129477	        146.8446
4.6953125000000e+002	        2.175197	        143.6849
4.6968750000000e+002	        2.180042	        146.0076
4.6984375000000e+002	         2.26947	        148.1232
4.7000000000000e+002	        2.204318	        146.2236
4.7015625000000e+002	        2.229627	        146.0979
4.7031250000000e+002	        2.213195	        146.4694
4.7046875000000e+002	          2.1652	        148.2304
4.7062500000000e+002	        2.166529	        147.9677
4.7078125000000e+002	        2.225561	           146.4
4.7093750000000e+002	        2.207851	        146.4731
4.7109375000000e+002	        2.223184	         148.239
4.7125000000000e+002	        2.151072	         145.539
4.7140625000000e+002	        2.142205	        144.9564
4.7156250000000e+002	        2.217857	        148.2834
4.7171875000000e+002	        2.143086	        144.4887
4.7187500000000e+002	        2.176426	        148.1912
4.7203125000000e+002	        2.224068	        148.0726
4.7218750000000e+002	         2.25022	        146.0309
4.7234375000000e+002	        2.189877	        143.6988
4.7250000000000e+002	        2.131126	        148.1919
4.7265625000000e+002	        2.161129	        150.4284
4.7281250000000e+002	        2.151682	        147.4723
4.7296875000000e+002	        2.249468	        147.1909
4.7312500000000e+002	        2.174701	        146.5939
4.7328125000000e+002	        2.169107	        146.9133
4.7343750000000e+002	        2.153171	        145.2223
4.7359375000000e+002	        2.140444	        147.4474
4.7375000000000e+002	        2.136252	        144.6045
4.7390625000000e+002	        2.058891	        148.6117
4.7406250000000e+002	        2.148902	        147.1964
4.7421875000000e+002	        2.133684	        150.4649
4.7437500000000e+002	        2.246539	        150.8378
4.7453125000000e+002	        2.216381	        148.2272
4.7468750000000e+002	        2.183239	        146.1142
4.7484375000000e+002	         2.13378	        145.0958
4.7500000000000e+002	        1.892935	        155.2377
4.7515625000000e+002	        2.129256	        148.5011
4.7531250000000e+002	        2.220248	        150.7938
4.7546875000000e+002	         2.29247	         150.605
4.7562500000000e+002	        2.327526	        148.9433
4.7578125000000e+002	        2.218853	        148.0553
4.7593750000000e+002	        2.295159	        148.9571
4.7609375000000e+002	        2.227904	        147.6104
4.7625000000000e+002	        2.316532	         147.495
4.7640625000000e+002	        2.327529	         148.985
4.7656250000000e+002	        2.372466	        145.6429
4.7671875000000e+002	        2.224741	         146.843
4.7687500000000e+002	        2.260975	         148.203
4.7703125000000e+002	        2.389627	         146.896
4.7718750000000e+002	        2.215544	        146.8393
4.7734375000000e+002	        2.292395	         148.516
4.7750000000000e+002	        2.317115	        148.0205
4.7765625000000e+002	        2.280022	        150.0833
4.7781250000000e+002	        2.274853	        145.4094
4.7796875000000e+002	        2.317286	        148.2679
4.7812500000000e+002	        2.241656	        146.1372
4.7828125000000e+002	        2.221698	        146.9279
4.7843750000000e+002	        2.284857	        150.3089
4.7859375000000e+002	        2.349763	        148.7868
4.7875000000000e+002	        2.294636	        149.3207
4.7890625000000e+002	        2.359352	        149.2276
4.7906250000000e+002	        2.313096	        149.7338
4.7921875000000e+002	        2.365859	        149.6289
4.7937500000000e+002	        2.350118	        147.5503
4.7953125000000e+002	        2.266035	        148.5722
4.7968750000000e+002	        2.361946	        150.0942
4.7984375000000e+002	        2.373157	        149.5642
4.8000000000000e+002	        2.357525	        147.5569
4.8015625000000e+002	        2.318334	         152.169
4.8031250000000e+002	        2.371651	        149.3962
4.8046875000000e+002	        2.346722	        150.3193
4.8062500000000e+002	        2.399851	        150.1228
4.8078125000000e+002	        2.436596	        150.5713
4.8093750000000e+002	        2.365365	         151.004
4.8109375000000e+002	        2.472362	         152.368
4.8125000000000e+002	         2.62896	        148.0423
4.8140625000000e+002	        2.442165	        147.8384
4.8156250000000e+002	          2.3514	        149.8406
4.8171875000000e+002	        2.410462	        149.9226
4.8187500000000e+002	        2.417771	        151.5831
4.8203125000000e+002	        2.498906	        151.5066
4.8218750000000e+002	        2.340163	         150.273
4.8234375000000e+002	        2.467166	        148.9359
4.8250000000000e+002	        2.432969	        148.1435
4.8265625000000e+002	         2.35296	        148.3762
4.8281250000000e+002	        2.436544	        148.8871
4.8296875000000e+002	        2.378444	        148.5488
4.8312500000000e+002	        2.304693	        149.9343
4.8328125000000e+002	        2.415674	        152.1582
4.8343750000000e+002	        2.419159	        150.5419
4.8359375000000e+002	        2.449594	        150.0811
4.8375000000000e+002	        2.380949	        150.4439
4.8390625000000e+002	        2.376574	        152.3543
4.8406250000000e+002	        2.421652	        149.5002
4.8421875000000e+002	        2.454867	        151.5253
4.8437500000000e+002	        2.378508	        149.8857
4.8453125000000e+002	        2.480673	        151.9893
4.8468750000000e+002	         2.48197	        151.5009
4.8484375000000e+002	         2.52538	        151.9066
4.8500000000000e+002	        2.452201	        149.7619
4.8515625000000e+002	        2.580007	        150.7297
4.8531250000000e+002	        2.477488	        147.3574
4.8546875000000e+002	        2.550344	        149.0787
4.8562500000000e+002	        2.442495	        149.1818
4.8578125000000e+002	        2.506238	        146.3747
4.8593750000000e+002	        2.370781	        145.2926
4.8609375000000e+002	         2.44758	        146.6536
4.8625000000000e+002	        2.313199	        148.0316
4.8640625000000e+002	        2.371696	        148.5885
4.8656250000000e+002	         2.27623	         150.231
4.8671875000000e+002	        2.432229	        151.3107
4.8687500000000e+002	        2.289681	        149.5826
4.8703125000000e+002	        2.321865	        154.2129
4.8718750000000e+002	        2.490732	        155.2222
4.8734375000000e+002	        2.442592	        152.7274
4.8750000000000e+002	        2.609847	        152.2048
4.8765625000000e+002	        2.567579	        152.0167
4.8781250000000e+002	        2.526951	        154.9268
4.8796875000000e+002	        2.529696	        154.8231
4.8812500000000e+002	        2.618295	        153.4362
4.8828125000000e+002	        2.478169	         153.831
4.8843750000000e+002	        2.515225	        153.8434
4.8859375000000e+002	        2.586695	        153.9468
4.8875000000000e+002	        2.564627	        156.1569
4.8890625000000e+002	         2.62965	         155.756
4.8906250000000e+002	        2.762315	        153.0067
4.8921875000000e+002	        2.679193	        152.5158
4.8937500000000e+002	        2.647093	        154.3834
4.8953125000000e+002	        2.568993	        154.0062
4.8968750000000e+002	        2.686392	         155.451
4.8984375000000e+002	        2.733181	        155.2747
4.9000000000000e+002	        2.684023	        152.9322
4.9015625000000e+002	        2.737558	        153.4936
4.9031250000000e+002	        2.669762	        154.6326
4.9046875000000e+002	        2.675288	        155.6154
4.9062500000000e+002	        2.644158	        154.6188
4.9078125000000e+002	        2.741935	         155.274
4.9093750000000e+002	        2.688279	         154.961
4.9109375000000e+002	        2.734674	        153.6536
4.9125000000000e+002	        2.630904	        155.6446
4.9140625000000e+002	        2.757255	        155.9349
4.9156250000000e+002	        2.719347	        155.3206
4.9171875000000e+002	        2.733381	        156.4917
4.9187500000000e+002	        2.813993	        157.0012
4.9203125000000e+002	        2.851529	        155.6268
4.9218750000000e+002	        2.773788	        156.3324
4.9234375000000e+002	         2.78733	        155.2525
4.9250000000000e+002	        2.770752	        157.1397
4.9265625000000e+002	         2.82141	        155.2176
4.9281250000000e+002	         2.85941	         157.999
4.9296875000000e+002	        2.848792	        155.3508
4.9312500000000e+002	        2.888778	        154.3415
4.9328125000000e+002	        2.834161	        155.1515
4.9343750000000e+002	        2.857524	        156.0503
4.9359375000000e+002	        2.827687	        153.6871
4.9375000000000e+002	        2.585058	        159.0869
4.9390625000000e+002	        2.864353	         156.505
4.9406250000000e+002	        2.891503	        156.5136
4.9421875000000e+002	        2.828496	        155.8129
4.9437500000000e+002	        2.893243	        157.5272
4.9453125000000e+002	        2.861981	         155.502
4.9468750000000e+002	        2.748138	        157.5072
4.9484375000000e+002	        2.883052	        159.4498
4.9500000000000e+002	          2.9744	        156.4458
4.9515625000000e+002	        2.932006	        156.1677
4.9531250000000e+002	        2.901176	         156.929
4.9546875000000e+002	        3.041601	        155.7746
4.9562500000000e+002	        2.920869	        155.0972
4.9578125000000e+002	        2.988144	        156.2201
4.9593750000000e+002	        2.968758	        155.9364
4.9609375000000e+002	        2.909832	        156.2874
4.9625000000000e+002	        3.045845	        156.6164
4.9640625000000e+002	        2.967587	        157.3775
4.9656250000000e+002	        2.953972	        157.2225
4.9671875000000e+002	        3.043115	        156.8013
4.9687500000000e+002	        3.017869	        158.7519
4.9703125000000e+002	         2.97269	        158.3793
4.9718750000000e+002	        3.074793	        157.3651
4.9734375000000e+002	         3.13016	        157.0367
4.9750000000000e+002	         3.06391	        156.4147
4.9765625000000e+002	        3.106236	        157.9492
4.9781250000000e+002	        3.053866	        157.7102
4.9796875000000e+002	         3.17656	        157.4393
4.9812500000000e+002	        3.195386	        158.8156
4.9828125000000e+002	        3.250274	        158.8529
4.9843750000000e+002	        3.260996	        158.4312
4.9859375000000e+002	        3.206387	         158.197
4.9875000000000e+002	        3.357572	        156.6489
4.9890625000000e+002	        3.215081	        155.7746
4.9906250000000e+002	        3.202559	        158.6888
4.9921875000000e+002	        3.189195	        158.2289
4.9937500000000e+002	        3.201964	        161.4945
4.9953125000000e+002	        3.447894	        157.9836
4.9968750000000e+002	        3.367641	        158.8079
4.9984375000000e+002	        3.449258	        158.3953
5.0000000000000e+002	        3.222325	        157.4284
5.0015625000000e+002	        3.445365	        158.1181
5.0031250000000e+002	        3.436554	        159.6904
5.0046875000000e+002	        3.515759	        160.6059
5.0062500000000e+002	        3.009151	        160.2366
5.0078125000000e+002	        4.200766	        159.4212
5.0093750000000e+002	        3.519662	        149.2987
5.0109375000000e+002	        3.336386	        154.0936
5.0125000000000e+002	        3.380343	        156.6687
5.0140625000000e+002	        3.330954	        155.5512
5.0156250000000e+002	        3.380178	        157.2813
5.0171875000000e+002	        3.430287	        157.4178
5.0187500000000e+002	        3.435547	        158.8821
5.0203125000000e+002	        3.514719	        157.6952
5.0218750000000e+002	        3.478104	        157.0605
5.0234375000000e+002	        3.473304	        157.8229
5.0250000000000e+002	        3.423032	         157.993
5.0265625000000e+002	        3.437484	        159.7031
5.0281250000000e+002	        3.475139	        160.4805
5.0296875000000e+002	        3.585282	        160.5499
5.0312500000000e+002	        3.518039	        158.2378
5.0328125000000e+002	        3.531415	        159.0732
5.0343750000000e+002	        3.630979	        159.9443
5.0359375000000e+002	        3.586505	        160.1229
5.0375000000000e+002	        3.522993	        160.2952
5.0390625000000e+002	        3.514581	        159.9672
5.0406250000000e+002	         3.63155	        160.2252
5.0421875000000e+002	        3.630874	        159.2236
5.0437500000000e+002	        3.700849	         160.381
5.0453125000000e+002	        3.674289	        159.7587
5.0468750000000e+002	        3.656753	        160.8952
5.0484375000000e+002	         3.73909	        161.0173
5.0500000000000e+002	        3.680864	        160.2341
5.0515625000000e+002	         3.71606	        161.9312
5.0531250000000e+002	        3.794099	        161.5665
5.0546875000000e+002	        3.790385	        160.8847
5.0562500000000e+002	        3.817132	         160.476
5.0578125000000e+002	        3.725099	        159.8698
5.0593750000000e+002	        3.788625	         162.009
5.0609375000000e+002	        3.858075	        160.0027
5.0625000000000e+002	        3.848938	        159.9284
5.0640625000000e+002	        3.816496	        161.2953
5.0656250000000e+002	        3.895555	        161.8631
5.0671875000000e+002	         3.91786	        161.1082
5.0687500000000e+002	        3.980779	        160.8983
5.0703125000000e+002	        3.965363	        160.3215
5.0718750000000e+002	        3.921193	        160.0241
5.0734375000000e+002	        3.954491	        160.7034
5.0750000000000e+002	        3.983295	        160.4279
5.0765625000000e+002	        4.009142	        159.8788
5.0781250000000e+002	        4.009988	        162.1397
5.0796875000000e+002	        4.003444	        161.8317
5.0812500000000e+002	        4.049016	        161.2792
5.0828125000000e+002	        4.028157	        161.6464
5.0843750000000e+002	        4.144397	         161.941
5.0859375000000e+002	        4.214475	        160.1752
5.0875000000000e+002	        4.093185	        159.5344
5.0890625000000e+002	        4.106989	          160.84
5.0906250000000e+002	        4.054663	        160.0212
5.0921875000000e+002	        4.111537	        161.1543
5.0937500000000e+002	        4.231711	        161.3655
5.0953125000000e+002	        4.214074	        160.4182
5.0968750000000e+002	        4.215674	        159.7924
5.0984375000000e+002	        4.116998	        160.7264
5.1000000000000e+002	        4.146344	        161.7638
5.1015625000000e+002	        4.269454	        162.8305
5.1031250000000e+002	        4.243695	        163.0382
5.1046875000000e+002	        4.352118	        161.9698
5.1062500000000e+002	        4.285118	         160.944
5.1078125000000e+002	        4.256762	        160.9068
5.1093750000000e+002	        4.300277	        160.9788
5.1109375000000e+002	        4.347277	        161.0602
5.1125000000000e+002	        4.208443	        161.3483
5.1140625000000e+002	        4.227969	        162.3337
5.1156250000000e+002	        4.349092	        162.0256
5.1171875000000e+002	        4.406627	        161.4443
5.1187500000000e+002	        4.293766	        161.9107
5.1203125000000e+002	        4.232163	        164.0356
5.1218750000000e+002	        4.312232	        163.9129
5.1234375000000e+002	        4.335805	         164.532
5.1250000000000e+002	        4.398139	         165.744
5.1265625000000e+002	        4.435557	        164.0656
5.1281250000000e+002	        4.403482	        165.2829
5.1296875000000e+002	        4.459782	        165.1437
5.1312500000000e+002	        4.360311	        164.8798
5.1328125000000e+002	        4.458475	        166.4254
5.1343750000000e+002	        4.527799	        167.5002
5.1359375000000e+002	        4.540284	        166.9382
5.1375000000000e+002	        4.658984	        166.2563
5.1390625000000e+002	        4.671169	        166.0829
5.1406250000000e+002	        4.658086	        168.4433
5.1421875000000e+002	        4.685503	        168.2935
5.1437500000000e+002	        4.919655	         168.403
5.1453125000000e+002	        4.890583	        168.0238
5.1468750000000e+002	          4.8792	         168.292
5.1484375000000e+002	        4.878111	        168.4634
5.1500000000000e+002	         4.97869	        169.4684
5.1515625000000e+002	        5.041348	        169.3576
5.1531250000000e+002	        5.097204	        168.2709
5.1546875000000e+002	        5.115007	        169.1432
5.1562500000000e+002	        5.319917	        169.3966
5.1578125000000e+002	        5.186481	        168.8198
5.1593750000000e+002	        5.367916	        168.0489
5.1609375000000e+002	        5.328715	         168.019
5.1625000000000e+002	        5.378428	        168.2405
5.1640625000000e+002	        5.375168	        168.3221
5.1656250000000e+002	        5.447671	        169.9012
5.1671875000000e+002	        5.582898	        168.8578
5.1687500000000e+002	        5.520273	        168.7965
5.1703125000000e+002	        5.548579	        169.1518
5.1718750000000e+002	        5.656079	        170.2904
5.1734375000000e+002	        5.790718	        168.5621
5.1750000000000e+002	        5.783748	        169.3042
5.1765625000000e+002	        5.839941	         169.621
5.1781250000000e+002	        5.874263	        168.5847
